date,time_entry,time_exit,entry_time,hold_seconds,symbol,strategy,direction,entry_price,exit_price,qty,pnl_usd,pnl_pct,exit_reason,notes
2026-08-05,13:50:04,14:23:03,2026-08-05T13:50:04.528252+00:00,1978.5,AMD,supertrend,long,500.65,485.7,6.661113,-99.58,-2.986,sl,
2026-08-05,14:30:15,14:30:17,2026-08-05T14:30:15.627321+00:00,1.7,DOGE/USD,supertrend,long,0.069748,0.06959,47658.060973,-7.55,-0.227,sl,
2026-08-05,14:43:07,14:43:46,2026-08-04T14:43:07.444535+00:00,86439.3,JPM,breakout_momentum,long,360.79,360.55,9.247212,-2.22,-0.067,time_limit,
2026-08-05,14:43:08,14:43:46,2026-08-04T14:43:08.481436+00:00,86438.4,V,supertrend,long,367.22,369.44,9.085294,20.17,0.605,time_limit,
2026-08-05,15:02:20,15:02:22,2026-08-05T15:02:20.706334+00:00,2.0,LINK/USD,supertrend,long,8.15035,8.141,407.406553,-3.81,-0.115,sl,
2026-08-05,13:45:07,15:03:38,2026-08-05T13:45:07.956475+00:00,4710.1,PLTR,breakout_momentum,long,165.53,159.615,20.1501,-119.19,-3.573,sl,
2026-08-05,15:02:10,15:10:59,2026-08-05T15:02:10.391288+00:00,529.4,BTC/USD,supertrend,long,64442.545,64663.52,0.051527,11.39,0.343,tp,
2026-08-05,15:12:15,15:12:17,2026-08-05T15:12:15.504259+00:00,2.2,BTC/USD,supertrend,long,64630.1545,64660.1,0.051325,1.54,0.046,tp,
2026-08-05,15:13:27,15:13:30,2026-08-05T15:13:27.922977+00:00,2.1,BTC/USD,supertrend,long,64621.93,64660.1,0.051318,1.96,0.059,tp,
2026-08-05,15:12:06,15:38:42,2026-08-05T15:12:06.536625+00:00,1595.5,AAPL,supertrend,long,311.535,308.36,10.647735,-33.81,-1.019,sl,
2026-08-05,14:46:16,15:56:35,2026-08-05T14:46:16.593488+00:00,4218.6,SOL/USD,supertrend,long,73.78065,75.600054,45.016817,81.9,2.466,tp,
2026-08-05,13:33:07,16:28:46,2026-08-05T13:33:07.447309+00:00,10538.9,ETH/USD,supertrend,long,1857.55,1892.605427,1.795413,62.94,1.887,tp,
2026-08-05,15:02:22,16:36:00,2026-08-05T15:02:22.120697+00:00,5618.1,LTC/USD,supertrend,long,45.165,45.3249,73.519451,11.76,0.354,tp,
2026-08-06,01:15:11,01:49:31,2026-08-06T01:15:11.479782+00:00,2060.4,BTC/USD,supertrend,long,64551.393,64617.115,0.051363,3.38,0.102,tp,
2026-08-06,13:46:30,12:39:59,2026-08-05T13:46:30.348186+00:00,82409.5,JNJ,supertrend,long,255.545,260.3,13.044254,62.03,1.861,tp,
2026-08-06,13:45:03,13:45:39,2026-08-05T13:45:03.413233+00:00,86436.5,NVDA,breakout_momentum,long,219.915,222.78,15.166978,43.45,1.303,time_limit,
2026-08-06,14:23:34,14:26:47,2026-08-06T14:23:34.137053+00:00,193.3,NVDA,restored,long,223.230436,219.805,14.883324,-50.98,-1.534,sl,
2026-08-06,14:41:47,15:22:29,2026-08-06T14:41:47.347603+00:00,2441.7,AAPL,restored,long,314.94,309.82,10.549549,-54.01,-1.626,sl,
2026-08-06,14:41:47,16:22:54,2026-08-06T14:41:47.347959+00:00,6067.5,GDX,restored,long,83.975195,82.71,39.539492,-50.03,-1.507,sl,
2026-08-06,14:41:47,17:11:39,2026-08-06T14:41:47.348487+00:00,8992.2,WMT,restored,long,113.089318,111.36,29.308544,-50.68,-1.529,sl,
2026-08-06,20:00:13,20:02:24,2026-08-06T20:00:13.749119+00:00,130.4,AVAX/USD,supertrend,long,6.44558,6.4601,514.700849,7.47,0.225,sl,
2026-08-07,01:31:18,01:33:24,2026-08-07T01:31:18.357408+00:00,126.0,DOGE/USD,breakout_momentum,long,0.06932,0.06913,47861.468552,-9.09,-0.274,sl,
2026-08-07,15:59:07,01:58:22,2026-08-06T15:59:07.248037+00:00,35955.3,GLD,supertrend,short,388.385,390.7,8,-18.52,-0.596,sl,
2026-08-07,23:14:07,06:27:33,2026-08-06T23:14:07.450067+00:00,26005.8,BCH/USD,supertrend,long,212.395,215.6,15.614871,50.05,1.509,tp,
2026-08-07,14:41:47,12:48:51,2026-08-06T14:41:47.347847+00:00,79624.3,AMD,restored,long,488.15,502.99,6.769796,100.46,3.04,tp,
2026-08-07,14:41:47,13:29:26,2026-08-06T14:41:47.348388+00:00,82058.8,UBER,restored,long,69.2,71.3,48.059089,100.92,3.035,tp,
2026-08-07,13:45:27,14:15:20,2026-08-07T13:45:27.028588+00:00,1793.7,TSLA,breakout_momentum,long,326.32,323.08,10.172558,-32.96,-0.993,sl,
2026-08-07,14:41:47,14:42:14,2026-08-06T14:41:47.348073+00:00,86427.0,MSFT,restored,long,492.71,502.78,6.73147,67.79,2.044,time_limit,
2026-08-07,14:41:47,14:42:14,2026-08-06T14:41:47.348174+00:00,86427.1,PYPL,restored,long,58.764026,59.74,56.593915,55.23,1.661,time_limit,
2026-08-07,14:41:47,14:42:14,2026-08-06T14:41:47.348268+00:00,86427.2,SPY,restored,short,772.1325,772.27,4.0,-0.55,-0.018,time_limit,
2026-08-07,15:29:09,16:26:25,2026-08-07T15:29:09.218535+00:00,3435.8,TSLA,breakout_momentum,long,333.33,328.79,9.96665,-45.25,-1.362,sl,
2026-08-07,13:45:25,17:24:00,2026-08-07T13:45:25.786947+00:00,13115.0,AMZN,breakout_momentum,long,276.59,274.24,12.001551,-28.2,-0.85,sl,
2026-08-07,15:08:24,19:09:05,2026-08-07T15:08:24.000259+00:00,14441.9,USO,supertrend,long,119.86,118.69,27.709102,-32.42,-0.976,sl,
2026-08-07,19:15:04,19:55:06,2026-08-07T19:15:04.086243+00:00,2402.8,JPM,breakout_momentum,long,358.64,357.285,9.245949,-12.53,-0.378,sl,
2026-08-08,03:53:00,04:00:21,2026-08-08T03:53:00.866399+00:00,441.0,DOGE/USD,supertrend,long,0.070211,0.070184,47275.410723,-1.32,-0.04,tp,
2026-08-08,17:46:01,09:31:35,2026-08-07T17:46:01.844047+00:00,56733.5,LINK/USD,supertrend,long,8.1968,8.286,404.577518,36.09,1.088,tp,
2026-08-08,13:45:23,13:45:34,2026-08-07T13:45:23.608898+00:00,86410.9,NVDA,breakout_momentum,long,222.275,223.96,14.934244,25.16,0.758,time_limit,
2026-08-08,13:52:04,13:52:50,2026-08-07T13:52:04.754874+00:00,86445.3,XLY,breakout_momentum,long,119.73,119.86,27.742262,3.61,0.109,time_limit,
2026-08-08,13:52:05,13:52:50,2026-08-07T13:52:05.500217+00:00,86444.7,ARKK,breakout_momentum,long,78.16,79.43,42.497198,53.97,1.625,time_limit,
2026-08-08,14:21:17,14:21:56,2026-08-07T14:21:17.892926+00:00,86438.2,PLTR,breakout_momentum,long,169.835,172.01,19.538278,42.5,1.281,time_limit,
2026-08-08,17:46:03,17:46:29,2026-08-07T17:46:03.581449+00:00,86426.0,BCH/USD,supertrend,long,215.115,216.5,15.416131,21.35,0.644,time_limit,
2026-08-08,18:30:01,18:30:05,2026-08-07T18:30:01.534509+00:00,86404.3,BTC/USD,breakout_momentum,long,64767.1955,64967.4,0.051195,10.25,0.309,time_limit,
2026-08-09,00:45:01,02:15:24,2026-08-09T00:45:01.504201+00:00,5423.4,BTC/USD,breakout_momentum,long,64929.91,64756.402,0.051037,-8.86,-0.267,sl,
2026-08-09,20:40:00,03:41:34,2026-08-08T20:40:00.350488+00:00,25294.0,LTC/USD,supertrend,long,46.0442,46.1293,72.049889,6.13,0.185,tp,
2026-08-09,04:01:22,04:02:18,2026-08-08T04:01:22.851672+00:00,86455.9,ETH/USD,supertrend,long,1917.5025,1914.1,1.731229,-5.89,-0.177,time_limit,
2026-08-09,09:18:03,09:20:09,2026-08-09T09:18:03.247809+00:00,125.8,SOL/USD,supertrend,long,76.385,76.25,43.366741,-5.85,-0.177,tp,
2026-08-09,09:21:10,09:23:16,2026-08-09T09:21:10.560888+00:00,126.0,SOL/USD,supertrend,long,76.3271,76.54,43.389844,9.24,0.279,tp,
2026-08-09,09:24:17,09:26:23,2026-08-09T09:24:17.744411+00:00,125.6,SOL/USD,supertrend,long,76.29,76.54,43.399934,10.85,0.328,tp,
2026-08-09,09:28:26,09:30:32,2026-08-09T09:28:26.858983+00:00,125.6,SOL/USD,supertrend,long,76.23355,76.54,43.420974,13.31,0.402,tp,
2026-08-09,19:52:08,15:13:11,2026-08-08T19:52:08.744671+00:00,69662.8,BCH/USD,breakout_momentum,long,216.6465,218.3,15.31821,25.33,0.763,tp,
2026-08-09,22:30:04,15:32:53,2026-08-08T22:30:04.720783+00:00,61369.2,AVAX/USD,supertrend,long,6.483995,6.5329,511.360974,25.01,0.754,tp,
2026-08-09,22:02:04,22:02:16,2026-08-08T22:02:04.153890+00:00,86412.2,LINK/USD,breakout_momentum,long,8.33537,8.3255,397.874959,-3.93,-0.118,time_limit,
2026-08-10,02:25:04,02:27:10,2026-08-10T02:25:04.649904+00:00,125.6,DOGE/USD,breakout_momentum,long,0.069522,0.069476,47605.916418,-2.18,-0.066,sl,
2026-08-10,02:57:14,02:59:19,2026-08-10T02:57:14.355656+00:00,125.5,DOGE/USD,breakout_momentum,long,0.06983,0.069476,47382.81099,-16.75,-0.506,sl,
2026-08-10,07:00:15,07:02:20,2026-08-10T07:00:15.182346+00:00,124.9,LTC/USD,breakout_momentum,long,45.5382,45.31,72.64871,-16.58,-0.501,sl,
2026-08-10,13:31:11,13:33:36,2026-08-10T13:31:11.838701+00:00,144.7,BCH/USD,supertrend,long,214.975,214.6,15.383277,-5.77,-0.174,sl,
2026-08-10,13:45:22,13:51:27,2026-08-10T13:45:22.142189+00:00,365.6,JNJ,breakout_momentum,long,260.585,258.96,12.689357,-20.62,-0.624,sl,
2026-08-10,13:45:23,16:03:21,2026-08-10T13:45:23.463966+00:00,8278.2,SLV,breakout_momentum,long,57.865,58.979,57.144319,63.66,1.925,tp,
2026-08-10,04:15:12,16:21:17,2026-08-10T04:15:12.187076+00:00,43565.4,SOL/USD,breakout_momentum,long,76.649,75.862069,43.154086,-33.96,-1.027,sl,
2026-08-10,16:42:26,18:57:57,2026-08-10T16:42:26.563618+00:00,8131.3,NVDA,breakout_momentum,short,216.8,219.09,15,-34.35,-1.056,sl,
2026-08-10,19:15:25,19:52:56,2026-08-10T19:15:25.392924+00:00,2250.8,SOFI,breakout_momentum,long,18.325,18.165,180.815471,-28.93,-0.873,sl,
2026-08-10,13:45:16,20:54:17,2026-08-10T13:45:16.483946+00:00,25740.8,PLTR,breakout_momentum,long,177.01,173.5,18.680617,-65.57,-1.983,sl,
